Repository,Repo Description,Keyword,Commit Link,Commit Description,Labels,Sentiment
https://github.com/cds-snc/cloud-based-sensor.git,,bill,https://github.com/cds-snc/cloud-based-sensor/commit/10bb572d477197bd3874532bfd364de1cb496d05,"feat: CloudWatch alarm for billing changes (#126)

Add a CloudWatch alarm, SNS topic and Slack notification Lambda
for estimated billing changes that are greater than a percentage
change threshold in a six hour period.

Note that billing alerts must be enabled on the payer account
for the `EstimatedCharges` metric to be available in CloudWatch.",cost-awareness-alert,
https://github.com/cds-snc/cloud-based-sensor.git,,bill,https://github.com/cds-snc/cloud-based-sensor/commit/a2cfcab6e307cd722398ff0172bcfed24eb54fc4,"feat: billing anomaly detection (#128)

* feat: billing anomaly detection

* chore: remove unused variable",other-refactor-billing,
https://github.com/cds-snc/cloud-based-sensor.git,,bill,https://github.com/cds-snc/cloud-based-sensor/commit/2ef761605e5b45e717b67a742b3a942b37774189,"fix: billing alarm resource names to skip AWS cleanup (#130)

Update the billing alarm resources to use the expected name
prefixes so they are not removed by the scratch account weekly
AWS cleanup job.",other-refactor-billing,
https://github.com/cds-snc/cloud-based-sensor.git,,bill,https://github.com/cds-snc/cloud-based-sensor/commit/5a446d4dc050348f17d76fc56b681bd66aec4cb9,remove ok_action from billing alarm (#131),other-removal-billing,
https://github.com/cds-snc/cloud-based-sensor.git,,bill,https://github.com/cds-snc/cloud-based-sensor/commit/2609946080fea2269bc5932ed18c80928e72ce82,"fix: billing alarm Slack notifications (#140)

Update the `notify_slack` Terraform module version with
the JSON payload fix so that it works with the SRE bot
webhooks.",other-fix-billing,
https://github.com/cds-snc/cloud-based-sensor.git,,bill,https://github.com/cds-snc/cloud-based-sensor/commit/ad9ba03731ec0520164bb23a90968f2100dca517,"Update billing alarm (#143)

* Update billing alarm

Changing the period to 12 hours because according to AWS:

>The ML algorithm we use currently works well with dense data that exhibit seasonality and trends. In this case, since this metric is expected to have only 1 datapoint every 12 hours, this feature may not work well for this metric...(metric being 'billing' in this case)

So in light of this increasing period to 12 hours, and number of evalution periods to compare to alarm points.

* Revert comparison operator",cost-awareness-alert,
https://github.com/sa-proj/proj-azure.git,NO README,pay,https://github.com/sa-proj/proj-azure/commit/baa5b2d85892a85403c5dac807c891bb1b7b6dc7,sql license - pay as you go,cost-awareness-storage,
https://github.com/emeloibmco/Schematics-Classic-Infrastructure-BareMetal.git,ITALIAN,bill,https://github.com/emeloibmco/Schematics-Classic-Infrastructure-BareMetal/commit/2d2b279e98ba4b58b7931fbf7f7869d5d38ac305,Hourly Billinng Template,cost-awareness-billing_mode,
https://github.com/robertdebock/terraform-aws-vault.git,This code spins up a HashiCorp Vault cluster:,cheap,https://github.com/robertdebock/terraform-aws-vault/commit/e3b6520960a88aacbf03339dc1368f680a8bee9a,"Development cheaper, deduplicate, fix and sort ami_patterns.",cost-saving-instance,
https://github.com/robertdebock/terraform-aws-vault.git,This code spins up a HashiCorp Vault cluster:,cheap,https://github.com/robertdebock/terraform-aws-vault/commit/757edca9d6fb2231ebdcf03ec611183c59eaf39b,Cheaper bastion host and cooldown configurable.,cost-saving-instance,
https://github.com/sterraform/TF-sample.git,,cost,https://github.com/sterraform/TF-sample/commit/803640f6e77857520f69700ccc27c772ee7564e4,"Minecraft (#18)

Minecraft recipe

Features

Runs itzg/minecraft-server Docker image
Preemtible VM (cheapest), shuts down automatically within 24h if you forget to stop the VM
Reserves a stable public IP, so the minecraft clients do not need to be reconfigured
Reserves the disk, so game data is remembered across sessions
Restricted service account, VM has no ability to consume GCP resources beyond its instance and disk
2$ per month
Reserved IP address costs: $1.46 per month
Reserved 10Gb disk costs: $0.40
VM cost: $0.01 per hour, max session cost $0.24",fork-awareness-instance,
https://github.com/ihcsim/aws.git,,pay,https://github.com/ihcsim/aws/commit/d5542b6d772ac096059a04c1c669d1f914943974,SQS queue for games payload,other-addition-payload,
https://github.com/StatCan/terraform-kubernetes-aks-platform-daaas.git,,cost,https://github.com/StatCan/terraform-kubernetes-aks-platform-daaas/commit/8da664d84f09db83ee8244878ba5de77f34b510e,feat(ns): Add kubecost ns,other-false_positive,
https://github.com/e91e63/terraform-tekton-pipelines.git,This repo contains Terraform modules for managing Tekton Pipelines in Kubernetes.,cost,https://github.com/e91e63/terraform-tekton-pipelines/commit/432683fcf7921a699f1557e89818b3bef5dba61a,Removing cache due to costs,cost-saving-feature,
https://github.com/jvhoof/cudalab-blue-green-azure.git,,pay,https://github.com/jvhoof/cudalab-blue-green-azure/commit/49ccadfd2af67ef0f7b1af0ea9d2068a59a4b859,Added option for PAYG or BYOL via a variable,other-false_positive,
https://github.com/weiztech/gcloud-python-cost-control.git,Cost Control for gcloud service based https://cloud.google.com/billing/docs/how-to/notify,cost,https://github.com/weiztech/gcloud-python-cost-control/commit/43b3c46b84b984800a6a013a93555b7bedf5c81a,add cost control code + terraform deployment code to GCP,cost-saving-feature,
https://github.com/liatrio/lead-terraform.git,This repository contains the Terraform automation to manage LEAD environments.,cost,https://github.com/liatrio/lead-terraform/commit/71a0250ad3aeed1da2b11734ac22c21831f3595d,updates for cost optimization - essential vs preemptive ASGs,fork-saving-feature,
https://github.com/nonjosh/terraform-dev.git,,cheap,https://github.com/nonjosh/terraform-dev/commit/128a0628cb16c3a793b7f3c5db0b82d61730eb2f,add namecheap-ddns-update (docker),other-false_positive,
https://github.com/matihost/monorepo.git,,bill,https://github.com/matihost/monorepo/commit/6911587cf1b5b82c75f805f368d37d4a9c872eca,billing access refactoring,other-false_positive,
https://github.com/tomowatt/blue-green-k8s.git,,cost,https://github.com/tomowatt/blue-green-k8s/commit/c07759b84341a8a7ca648b19653a01471da34224,"Refactor application deployment into module

* Allows re-use at the cost of flexibility in the application configuration",other-refactor-billing,
https://github.com/vignesh97/gcp-with-terraform.git,,bill,https://github.com/vignesh97/gcp-with-terraform/commit/f7696305ca570ed33ab30f52a49dd72861103198,removing orgid and billing id,other-removal-billing,
https://github.com/devopsacademyau/academy.git,,bill,https://github.com/devopsacademyau/academy/commit/c0981adcf3a68186db57790ef3f0e39e10fb4701,"starkmatt/c04 iac02 (#449)

* Create pull_request_template.md

* adding new file

* Exercise 01 Tools In Use

* Exercise 01 Tools In Use

* Exercise 02 - Account Billing alarm

* Changes to Folders / Resubmissions

* exercise 03

* Exercise 04

* Not needed

* Internal changes

* Had a duplicate Academy sync'd !
Silly me

* Clean up

* Exercise C04-IAC01

* Updated exercise!

* Delete ANSWER.md

not needed

* Delete _ec2.tf

not needed

* Delete _iam.tf

not needed

* Delete _s3.tf

not needed

* Delete _sg.tf

not needed

* Minor chnges

* Fixed EC2.tf

* exercise 02

* Delete README.md

not needed

* Delete _backend.tf

not needed

* Delete _provider.tf

not needed

* Delete ec2.tf

not needed

* Delete iam.tf

not needed

* Delete output.txt

not needed

* Delete s3.tf

not needed

* Delete sg.tf

not needed

* File locations

* Delete README.md

Wrong location!

* Delete _backend.tf

Wrong location!

* Delete _provider.tf

Wrong location!

* Delete output.tf

Wrong location!

* Delete output.txt

Wrong location!

* Delete variables.tf

Wrong location!

* Delete vpc.tf

Wrong location!

* Adding README.md back

* updated vpc.tf

Co-authored-by: Denis Storti Da Silva <denstorti@users.noreply.github.com>",other-false_positive,
https://github.com/dbqa7/tf_s3_bucket.git,,cost,https://github.com/dbqa7/tf_s3_bucket/commit/e9dcc211445f9e315d894e61cd147cf5acf151d9,"Enable bucket key for reducing the cost of SSE-KMS with Amazon S3 (#115)

Co-authored-by: Krishna Mohan Bandi <krishna.bandi@internetfusion.co.uk>
Co-authored-by: cloudpossebot <11232728+cloudpossebot@users.noreply.github.com>
Co-authored-by: Yonatan Koren <me@yonatankoren.com>","fork-saving-provider, fork-saving-feature",
https://github.com/falldamagestudio/UE-Jenkins-BuildSystem.git,"This is a Jenkins-based build system that runs on Google Kubernetes Engine (GKE) / Google Compute Engine (GCE). It is designed to build Unreal Engine and UE-based games. Windows and Linux targets supported.

",cost,https://github.com/falldamagestudio/UE-Jenkins-BuildSystem/commit/636097557e403eb1d6b6211b09e30c47e7f39466,"Reduce build nodes to 16-vCPU, delays during bootups are costly",fork-saving-instance,
https://github.com/falldamagestudio/UE-Jenkins-BuildSystem.git,"This is a Jenkins-based build system that runs on Google Kubernetes Engine (GKE) / Google Compute Engine (GCE). It is designed to build Unreal Engine and UE-based games. Windows and Linux targets supported.

",cost,https://github.com/falldamagestudio/UE-Jenkins-BuildSystem/commit/ee8942b2c5d59546dd3b3be5f2cb88500d0fe1be,kalms env uses standard hdds (minimize cost),fork-saving-storage,
https://github.com/mtheoryx/graph-ql-cloud-demo.git,EMPTY README,cost,https://github.com/mtheoryx/graph-ql-cloud-demo/commit/83f393acfdc39810b29f898ff2d8a3f247571aa6,"Get bastion working, save cost snapshot",cost-saving-unknown,
https://github.com/tyagelnik/terragoat2.git,,pay,https://github.com/tyagelnik/terragoat2/commit/0097bf218d99023ee6a5e543162c8daa4fcf33e8,Re-add payload + BE azure configuration,fork-false_positive,
https://github.com/JamesWoolfenden/terraform-aws-cognito.git,"Terraform module, Cognito basics.",cost,https://github.com/JamesWoolfenden/terraform-aws-cognito/commit/e8004aa1293b04a63fe33895e81ed2b9e6d3af94,costs,cost-awareness-unknown,
https://github.com/tesera/terraform-modules.git,Collection of frequently used modules and how to start a new project.,pay,https://github.com/tesera/terraform-modules/commit/3cd4d7b55ac2003153fd0670151ab395ae182431,feat: update the Dynamo table to be pay per request.,cost-saving-storage,
https://github.com/Nercury/infra.git,Could not open,cheap,https://github.com/Nercury/infra/commit/4fe56a9426257d6c1a3d4288732b6e256b6b9d35,Tags and less security to make it cheaper,"cost-saving-feature, other-addition-tags",
https://github.com/echesec/github-config.git,,pay,https://github.com/echesec/github-config/commit/e747001111ff1986d1727b8df4cebd4ae12a2bf1,feat(repos): create payment-apps repo,other-false_positive,
https://github.com/echesec/github-config.git,,pay,https://github.com/echesec/github-config/commit/12ded26769aa7bcc546bb595eb1d9e9bef6aa7ef,fix(payment-app): fix typo in value,other-false_positive,
https://github.com/solutionDrive/terraform-cross-account-role.git,,bill,https://github.com/solutionDrive/terraform-cross-account-role/commit/a73c08b87dadc95e3e20e0c03cd2b387ced931ab,Added the abillity to add multiple assume arn statements to the role policy,other-false_positive,
https://github.com/broadinstitute/terraform-terra.git,,bill,https://github.com/broadinstitute/terraform-terra/commit/d8b232d310b1bea61e374628632b371ca58a75c6,copy billing sa from perf,other-refactor-billing,
https://github.com/broadinstitute/terraform-terra.git,,bill,https://github.com/broadinstitute/terraform-terra/commit/4147da443467751cadac89e8e87eb0173b3d5ef5,comma-separated billing names,other-refactor-billing,
https://github.com/tsub/ecs-sandbox.git,EMPTY README,cost,https://github.com/tsub/ecs-sandbox/commit/8501fafbba186919c9e9b55a6a3fc72b4fb80909,chore: Cost cutting in NAT Gateway,cost-saving-networking-NAT,
https://github.com/broadinstitute/terraform-ap-modules.git,,bill,https://github.com/broadinstitute/terraform-ap-modules/commit/eba9533fb317d5a8d8f7cfa000216c0664985316,"PF-4 Enable billing api and give billing role to SA on crl-test. (#72)

* Gives the crl test SA roles/billing.user on the billing account used for its project and folder. This is a restrictive role: https://cloud.google.com/billing/docs/how-to/billing-access#overview-of-cloud-billing-roles-in-cloud-iam
* add a variable to enable billing user for the CRL test SA.",other-addition-billing,
https://github.com/broadinstitute/terraform-ap-modules.git,,bill,https://github.com/broadinstitute/terraform-ap-modules/commit/d157d53df1f5efae57d658405404a4a4035e68ea,"[PF-127] Give RBS more folder level permissions and add template to enable RBS SA use an billing account (#86)

* enable billing user

* readne

* readne

* readne

* setup default value

* merge enable_billing with value

* merge enable_billing with value

* bump version",other-addition-billing,
https://github.com/broadinstitute/terraform-ap-modules.git,,bill,https://github.com/broadinstitute/terraform-ap-modules/commit/3d2e1bd3822b7f94d7223af83795a30d65eec177,"[PF-183] Enable billing api for rbs (#88)

* enable billing user

* readne

* readne

* readne

* setup default value

* merge enable_billing with value

* merge enable_billing with value

* bump version

* eanble billing api

* eanble billing api

* eanble billing api

* correct enabled",other-addition-billing,
https://github.com/broadinstitute/terraform-ap-modules.git,,bill,https://github.com/broadinstitute/terraform-ap-modules/commit/0ea59fe74b6c855141fa1fa94e359d4ec4cf6206,"PF-152 Give Workspace Manager SA project creation permissions & apis. (#90)

WM will start creating projects for workspaces. To do this it needs
- A folder to create projects within
- Permissions on the folder to create/get/delete projects
- Permissions on a billing account to set up billing for projects.
-Enabled apis for managing projects and setting up billing for projects",other-addition-billing,
https://github.com/broadinstitute/terraform-ap-modules.git,,bill,https://github.com/broadinstitute/terraform-ap-modules/commit/f99e61dd39838c9ac0c3c880ac1f1f7c9bcf0fea,"[PF-184]: Make folder ids and billing account as list in RBS.  (#100)

* tmp

* test nested for loop

* test nested for loop

* update readme

* bump version",other-addition-billing,
https://github.com/broadinstitute/terraform-ap-modules.git,,bill,https://github.com/broadinstitute/terraform-ap-modules/commit/1f335e55d081b0ab0ba5e364f43f0e8a11abe11c,"[CA-1819] Create `billing-probe` Service Accounts for Rawls (#220)

RR: https://broadworkbench.atlassian.net/browse/CA-1819
* add `service_accounts` var to inject externally managed SAs into terraform
* enable/disable adding rawls as a token creator on the billing-probe
* bump rawls module to 0.2.0",other-addition-billing,
https://github.com/dfrappart/aksagiclab.git,,cost,https://github.com/dfrappart/aksagiclab/commit/d6589cd2ea0dcc6fb684a94aade6ece93dce3a2a,adding helm config for kubecost,other-false_positive,
https://github.com/silinternational/cover-terraform.git,,expense,https://github.com/silinternational/cover-terraform/commit/89c167daf571ed728c0b7f3c9233758e1c1c0c09,expense account and fiscal start month,other-false_positive,
https://github.com/tirumani98/terragoat.git,,pay,https://github.com/tirumani98/terragoat/commit/0097bf218d99023ee6a5e543162c8daa4fcf33e8,Re-add payload + BE azure configuration,fork-false_positive,
https://github.com/d1g1k/terraform-config.git,"This contains all of the Terraform bits for hosted Travis CI ☁️.

This is what allows us to manage our cloud environments from a central place, and change them over time. It should be possible to bring up (or re-create) a complete environment with a few make tasks.",cost,https://github.com/d1g1k/terraform-config/commit/4f641b162fa877aef842481631906d5bfe874781,"Drop down some staging instance sizes for great cost savings glory

- 2 * c3.4xlarge + 2 * t2.medium =~ $1295/mo.
+ 2 * c4.large + 2 * t2.micro =~ $164/mo.","fork-awareness-instance, fork-saving-instance",
https://github.com/d1g1k/terraform-config.git,"This contains all of the Terraform bits for hosted Travis CI ☁️.

This is what allows us to manage our cloud environments from a central place, and change them over time. It should be possible to bring up (or re-create) a complete environment with a few make tasks.",cost,https://github.com/d1g1k/terraform-config/commit/0e2fc3ca535ca4a1fe3097b336fb145e6c73cde6,"Use a custom machine type for NAT hosts

per recommendation from GCE, thereby reducing monthly costs by ~$21/host
in production.","fork-saving-NAT, fork-awareness-NAT",
https://github.com/d1g1k/terraform-config.git,,efficient,https://github.com/d1g1k/terraform-config/commit/a5ae4046e87cf7efd270c83d403361c2fc017c53,"Shrinks pool sizes for org and com macstadium workers.

We've hit bottlenecks in the SAN, which can't handle too many running
VMs at once without causing latenccy and requeue spikes. By lowering
worker pool sizes, we prevent this and keep efficient job throughput.",fork-performance-unknown,
https://github.com/cbergeron1/EyeAySea.git,,bill,https://github.com/cbergeron1/EyeAySea/commit/4558011d4f0599d5fd7a14671e9b332d2fe92d13,Adding billing module,other-addition-billing,
https://github.com/cbergeron1/EyeAySea.git,,bill,https://github.com/cbergeron1/EyeAySea/commit/7accf3056d103f3d327b92794935348090c5a2fd,Will it bill,other-false_positive,
https://github.com/cbergeron1/EyeAySea.git,,bill,https://github.com/cbergeron1/EyeAySea/commit/67dc5c75bb2f5a9970e9dfa59069f47d135cc18e,Goodbye billing,other-false_positive,
https://github.com/Demo-tform/ch-jira-tf.git,,cost,https://github.com/Demo-tform/ch-jira-tf/commit/803640f6e77857520f69700ccc27c772ee7564e4,"Minecraft (#18)

Minecraft recipe

Features

Runs itzg/minecraft-server Docker image
Preemtible VM (cheapest), shuts down automatically within 24h if you forget to stop the VM
Reserves a stable public IP, so the minecraft clients do not need to be reconfigured
Reserves the disk, so game data is remembered across sessions
Restricted service account, VM has no ability to consume GCP resources beyond its instance and disk
2$ per month
Reserved IP address costs: $1.46 per month
Reserved 10Gb disk costs: $0.40
VM cost: $0.01 per hour, max session cost $0.24",fork-awareness-instance,
https://github.com/SteveVaknin/terragoat2.git,,pay,https://github.com/SteveVaknin/terragoat2/commit/0097bf218d99023ee6a5e543162c8daa4fcf33e8,Re-add payload + BE azure configuration,fork-false_positive,
https://github.com/boffbowsh/dc-terraform-provisioning.git,Democracy Club Terraform Provisioning scripts,expense,https://github.com/boffbowsh/dc-terraform-provisioning/commit/7e1b0531992b592980c232994b7248801073fcd0,"Configure VPC

Uses Ash’s NAT instance module for a t2.nano instead of the expense of
an AWS NAT Gateway.",cost-saving-networking-NAT,
https://github.com/servicerocket/terraform-modules.git,,bill,https://github.com/servicerocket/terraform-modules/commit/a394100aa968ee383a3032e34467e26dfdf69235,Add billing capabilities to managers.,other-addition-billing,
https://github.com/ryhennessy/GoogleChronicleWebhook.git,,pay,https://github.com/ryhennessy/GoogleChronicleWebhook/commit/b58872efec4b62b5836aedb5a95476c1582ab7a5,Fully functional webhook transformer running in lambda.   The terraform deploys everything needed and outputs the url of the api gateway so it is easy to add to the Lacework webhook config.   Just need to validate the payload is the right format for Google Chronicle,other-refactor-payload,
https://github.com/MichaelDeCorte/TerraForm.git,"no description, just TODOs",pay,https://github.com/MichaelDeCorte/TerraForm/commit/3799ee8b9677d02254eb6d6f50f3732df4c8374e,dynamodb support for pay per request,cost-awareness-storage,
https://github.com/doitintl/terraform-gcp-templates.git,,bill,https://github.com/doitintl/terraform-gcp-templates/commit/e1590c0cae73c5c886d45ae4e0e1d0dcccf35271,"gcp-terraform: relocate project within top-level folder instead of organization, grant roles/billing.user IAM role to TF GSA",other-false_positive,
https://github.com/doitintl/terraform-gcp-templates.git,,bill,https://github.com/doitintl/terraform-gcp-templates/commit/f3f8fdf0a5c772a802c2f2ddb02e8f7d1c8f6a96,gcp-terraform: grant roles/billing.projectManager IAM role to TF GSA instead of roles/billing.user,other-false_positive,
https://github.com/doitintl/terraform-gcp-templates.git,,bill,https://github.com/doitintl/terraform-gcp-templates/commit/3bf4ff26130afc7dc37b33712f140425d70e26c4,gcp-terraform: added organization IAM roles billing.user and orgpolicy.policyAdmin to TF GSA,other-false_positive,
https://github.com/doitintl/terraform-gcp-templates.git,,bill,https://github.com/doitintl/terraform-gcp-templates/commit/cb32a8b37b3b5a2e43f316911441666b867afe19,grant service account export logs to sink on the billing account level,other-refactor-billing,
https://github.com/doitintl/terraform-gcp-templates.git,,bill,https://github.com/doitintl/terraform-gcp-templates/commit/4b9e433744d3be56be77fb73f8f9f6d01f0c3c6d,grant logging admin on billing account,other-refactor-billing,
https://github.com/doitintl/terraform-gcp-templates.git,,bill,https://github.com/doitintl/terraform-gcp-templates/commit/4c734654842e8922bf52893e9de38eda7294a900,grant billing account admin just for testing,other-refactor-billing,
https://github.com/doitintl/terraform-gcp-templates.git,,bill,https://github.com/doitintl/terraform-gcp-templates/commit/8925286075cc844f6047263dcf1772e31d93d989,"gcp-organization: removed BQ billing export in favour of CMP cost anomaly detection, gcp-terraform/organization: use iam_member resources to allow for cross-blueprint IAM role modification state convergence",other-removal-billing,
https://github.com/serokell/stakerdao-infra.git,,bill,https://github.com/serokell/stakerdao-infra/commit/225968c4fea9f08d67336dac22e2e73f60b37cd3,[OPS-1241] Switch DynamoDB billing method for lock table to per-request,other-refactor-billing,
https://github.com/SUSE/ha-sap-terraform-deployments.git,,cost,https://github.com/SUSE/ha-sap-terraform-deployments/commit/0e69a9978eae9e3432de8f16c2ca1b38033c23a7,Add cost optimized variables to libvirt,fork-awareness-unknown,
https://github.com/SUSE/ha-sap-terraform-deployments.git,,cost,https://github.com/SUSE/ha-sap-terraform-deployments/commit/948727c5b1e87b970a7a9dee4cd67bb84d19abf8,Add cost optimized variables to the cloud providers,fork-awareness-unknown,
https://github.com/SUSE/ha-sap-terraform-deployments.git,,pay,https://github.com/SUSE/ha-sap-terraform-deployments/commit/9bfcc097e7844719fa501c0b705cc74569fb7207,Set PAYG as default image for AWS and reorganize example file,fork-false_positive,
https://github.com/SUSE/ha-sap-terraform-deployments.git,,pay,https://github.com/SUSE/ha-sap-terraform-deployments/commit/4df0ea3d687555b557ebf13c181c039bd2943fee,Set PAYG as default image for GCP and reorganize variables names and example file,fork-false_positive,
https://github.com/SUSE/ha-sap-terraform-deployments.git,,pay,https://github.com/SUSE/ha-sap-terraform-deployments/commit/72b709bbe50b9d11c3553eba696a15a48ea3f035,Redo how the Azure images data is used and set PAYG as default,fork-false_positive,
https://github.com/SUSE/ha-sap-terraform-deployments.git,,pay,https://github.com/SUSE/ha-sap-terraform-deployments/commit/c9e8a124c4c9dcc443a0be6ca0e6a9a0a0e21c44,Enable IP forwarding to make the deployment with bastion and PAYG work,fork-false_positive,
https://github.com/SUSE/ha-sap-terraform-deployments.git,Automated SAP/HA Deployments in Public and Private Clouds with Terraform,cheap,https://github.com/SUSE/ha-sap-terraform-deployments/commit/93ee12adde6ac773c76b590fe89c24df372f326b,change default azure vm size and disk type to be cheaper,"fork-saving-storage, fork-saving-instance",
https://github.com/2hog/docker-training-infra.git,,cost,https://github.com/2hog/docker-training-infra/commit/ad262003f380ba6af6338993d863d7897e8d7e8a,Add cost as output variable,other-false_positive,
https://github.com/dharapvj/workflow-testing.git,"This action prints ""Hello World"" or ""Hello"" + the name of a person to greet to the log.",cost,https://github.com/dharapvj/workflow-testing/commit/24fa52712f844e2b459329e28af96bc369024d25,Minor tweaks to use single CP machine and spot instances to reduce costs. Also added role creation details for external-dns,cost-saving-instance,
https://github.com/uyuni-project/sumaform.git,,cost,https://github.com/uyuni-project/sumaform/commit/0d3a83d22f57360dec522bcf1e5dd7adb3b9f9c3,"Refactor using map variables

This allows a much simpler main.tf at the cost of some more internal
module complexity.

Requires upgrading Terraform and the libvirt plugin",other-false_positive,
https://github.com/ausmartway/gcp-playground.git,setup GKE and setup credential for kubectl,cost,https://github.com/ausmartway/gcp-playground/commit/4676fee3828f732d296feb81be51f9602610f537,reduce cost,cost-saving-unknown,
https://github.com/ken5scal/secure-brigade-terraform.git,secure-brigade-terraform,cost,https://github.com/ken5scal/secure-brigade-terraform/commit/f751747d53b467f72498c50deef79828c2b378be,remove security feature from tokyo region for cost purpose,cost-saving-area,
https://github.com/shaynephilibert/terragoat.git,,pay,https://github.com/shaynephilibert/terragoat/commit/0097bf218d99023ee6a5e543162c8daa4fcf33e8,Re-add payload + BE azure configuration,fork-false_positive,
https://github.com/implement1/devops_repository.git,,bill,https://github.com/implement1/devops_repository/commit/856a4dc7d7a351bf917bd9804d451c1a8cc2413c,created billing alarm through terraform,other-addition-billing,
https://github.com/kana-Gayatri/terraform-mutable.git,,pay,https://github.com/kana-Gayatri/terraform-mutable/commit/0369b60a9aa57ca2806c9892c8e4271f825090af,"repo for payment and catalogue
 created",other-false_positive,
https://github.com/kana-Gayatri/terraform-mutable.git,,pay,https://github.com/kana-Gayatri/terraform-mutable/commit/a1173f2d73793c89019ee9d542486a1c0c4f4088,"repo for payment and catalogue
 created",other-false_positive,
https://github.com/kana-Gayatri/terraform-mutable.git,,pay,https://github.com/kana-Gayatri/terraform-mutable/commit/25850e5556ba011fbdb497a6ef821b7c19dc9190,"mongod script
repo for payment and catalogue
 created
ss",other-false_positive,
https://github.com/twaluigi/terraform-aws-bootstrap.git,,bill,https://github.com/twaluigi/terraform-aws-bootstrap/commit/188423b282d1eb9fc8ab1b95b93301bbe1073ade,"Initial commit

Sets up billing thresholds and an SNS topic where they're sent",other-addition-billing,
https://github.com/schubergphilis/terraform-aws-mcaf-vpc.git,"This module creates a VPC layout with private, public and lambda subnets. It also sets up by default the necessary networking components like gateways and routers.",cost,https://github.com/schubergphilis/terraform-aws-mcaf-vpc/commit/6ca41e5ad697201a1d225e5d15134e547ee6ced3,"Add variable for creation of NAT Gateway(s)

Add option to not create NAT Gateways for private subnets to save costs.",cost-saving-networking-NAT,
https://github.com/christiancastilloporras/Appsec_Webapp_simpledemo.git,This Terraform project will deploy an AppSec Virtual Machine (Check Point Infinity Next Gateway) and an Azure WebAPP hosting the Juice Shop project for testing purposes.,cheap,https://github.com/christiancastilloporras/Appsec_Webapp_simpledemo/commit/087f2caeff6ecaa2a18ecc2f20b7313a70d2d191,Change the SKU to a cheaper one,fork-saving-storage,
https://github.com/shreeni123/devops-training-monitoring.git,example autoscaling based on monioring and alerting rules (advanced),cost,https://github.com/shreeni123/devops-training-monitoring/commit/90944271b4e8bd46e3d42ac64bc4964a33a8fdc3,"Updated server from t2 to t3

Due to better performance and cost savings updating from t2 to t3.",fork-saving-instance,
https://github.com/rmaheshvarma/terraform.git,,bill,https://github.com/rmaheshvarma/terraform/commit/c866a7dd2575dd2a3f4af83f5f081a5004d0e478,basic aws billing module,cost-awareness-alert,
https://github.com/covid-videoplattform/covid-videoplattform.git,EMPTY README,cost,https://github.com/covid-videoplattform/covid-videoplattform/commit/83d8b928ecb3f271a058bb30eaa1e05ce10e0434,reduce costs of infrastructure,cost-saving-provider,
https://github.com/DNXLabs/terraform-aws-account-identity.git,,bill,https://github.com/DNXLabs/terraform-aws-account-identity/commit/6e037ce287251ae9b481680d001bc898e40d65da,feat: Add BillingAccess IAM role (#4),other-addition-billing,
https://github.com/DuckbillGroup/onboarding.git,Duckbill Group client onboarding tooling.,cost,https://github.com/DuckbillGroup/onboarding/commit/53ead40ec378fecf6f7dd7fc71065772b5d6511f,Add access to create/modify/delete Cost & Usage Report config,other-addition-cost_calculator,
https://github.com/DuckbillGroup/onboarding.git,,bill,https://github.com/DuckbillGroup/onboarding/commit/792bc38e31f40afaaf4adca749c6e129145eef63,Rename COP role to DuckbillGroupRole-COP.,other-addition-billing,
https://github.com/DuckbillGroup/onboarding.git,,bill,https://github.com/DuckbillGroup/onboarding/commit/f43a6e18974be315ea359baffb7b2c9957e9b0ba,Add s3:GetAnalyticsConfiguration to DuckbillGroupResourceDiscovery policy.,other-addition-billing,
https://github.com/DuckbillGroup/onboarding.git,,cost,https://github.com/DuckbillGroup/onboarding/commit/9ce5539099d646f51d0c5b5c24c67ca47dc628ca,"Clients now setup the CUR prior to engagement so we dont need full perms

From aws docs
https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscostandusagereport.html",other-addition-unknown,
https://github.com/DuckbillGroup/onboarding.git,,bill,https://github.com/DuckbillGroup/onboarding/commit/761ec49b99e59e1a06c84736db447315251ce296,"Add External ID support to duckbill IAM roles

Fix typo in variable name

Ensure proper formatting

Make string

TF linting",other-addition-vars,
https://github.com/wager/bookie.git,A development and runtime platform,pay,https://github.com/wager/bookie/commit/81e77c6530424fd0b32fa385f68481ad6f18b3af,Disable requester pays on gs://wager-archive (#127),other-removal-billing,
https://github.com/sakuffo/kodekloud_tf_scratch.git,empty readme,pay,https://github.com/sakuffo/kodekloud_tf_scratch/commit/4c8eb7b33534ef5d8617ac42cedd4bf9933c53bb,test_payroll_app,other-addition-unknown,
https://github.com/DNXLabs/terraform-aws-budget.git,"Terraform module to add billing-related AWS resources like AWS Budget, SNS Budget Alarm, AWS Chatbot integration to send notifications to Slack channel",bill,https://github.com/DNXLabs/terraform-aws-budget/commit/406effd246be02d251d2ef069fbb508b72247d17,New module with code from dnxlabs/terraform-aws-billing to separate budget from billing role,other-addition-module,
https://github.com/marceloboeira/certifications.git, My binder for certification studies,cost,https://github.com/marceloboeira/certifications/commit/da24f25924b6584137d7315e6eea61a31be86406,"Add CloudFront Section + Lab with Distribuction

It is disabled because of the costs, but it is easy to enable it",cost-awareness-feature,
